ResponseID,Funnel,Citizen,PrefSchool,Q1a,Q1b,Q2a,Q2b,Q2c,Q3,Q4_1_TEXT,Q4_2_TEXT,Q4_3_TEXT,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q5_7,Q5_8,Q5_9,Q5_10,Q5_11,Q5_12,Q5_13,Q5_14,Q5_15,Q5_16,Q5_17,Q5_18,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q15_8,Q15_9,Q15_10,Q15_11,Q15_12,Q15_13,Q15_14,Q15_15,Q15_16,Q15_17,Q15_18,SchoolRated,Q17_1,Q17_2,Q17_3,Q17_4,Q17_5,Q17_6,Q17_7,Q17_8,Q17_9,Q17_10,Q17_11,Q17_12,Q17_13,Q17_14,Q17_15,Q17_16,Q17_17,Q17_18,Q17_19,Q17_20,Q17_21,Q17_22,Q17_23,Q17_24,Q17_25,Q17_26,Q17_27,Q17_28,Q17_29,Q17_30,Q20,Q22,Q25A,Q25B,Q26a,Q26b,FunnelPerformance,CONSIDERATION,FAVORITE,Female,Age,Work_exp
R_8wsTfNvQckyZKo5,1,30,Harvard Business School,1,650,1,1,2,Harvard,Wharton,LBS,Stanford,5,4,4,4,4,4,1,3,1,1,2,1,3,4,3,1,1,1,5,5,5,5,1,2,1,1,4,5,5,1,5,1,4,5,1,4,3,5,5,3,5,5,5,4,4,4,,5,,,3,,3,4,3,,,,4,4,3,3,3,3,1,3,2,3,4,4,4,5,3,4,1,4,2,2,3,4,4,4,3,4,4,3,3,3,1,3,2,,,3,,4,1.00,1.00,0,36,5
R_8wsTfNvQckyZKo5,1,30,Harvard Business School,1,650,1,1,2,Harvard,Wharton,LBS,Stanford,5,4,4,4,4,4,1,3,1,1,2,1,3,4,3,1,1,1,5,5,5,5,1,2,1,1,4,5,5,1,5,1,4,5,1,4,3,5,5,3,5,5,5,4,4,4,,5,,,3,,3,4,3,,,,8,1,5,5,3,5,3,3,2,4,5,5,3,4,3,5,5,4,3,5,5,5,5,5,5,5,5,3,5,3,5,3,2,,,3,,4,1.00,1.00,0,36,5
R_9AFZ6XRPo9hTXrn,2,30,Texas McCombs,1,650,1,2,2,Texas McCombs,McDonough,Kelley,Yale,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,5,5,5,4,4,5,4,4,4,4,3,5,3,3,2,1,1,2,5,4,5,,,,,,,,,,,,4,,,,,,,2,4,4,3,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,4,4,2,4,3,4,1,,,,,,1,0.00,0.00,0,41,6
R_9AFZ6XRPo9hTXrn,2,30,Texas McCombs,1,650,1,2,2,Texas McCombs,McDonough,Kelley,Yale,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,4,5,5,5,4,4,5,4,4,4,4,3,5,3,3,2,1,1,2,5,4,5,,,,,,,,,,,,4,,,,,,,8,2,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,1,,,,,,1,0.00,0.00,0,41,6
R_9AkbWFw4XEh1VU9,2,30,INSEAD,1,650,1,2,1,INSEAD,LBS,HEC,IMD,2,4,4,5,1,1,3,2,4,3,1,1,1,1,1,2,1,1,2,5,5,5,4,5,1,4,5,5,5,2,5,1,4,4,1,1,1,5,4,2,5,5,4,5,,,4,3,4,4,,,,,,3,,,4,5,5,5,5,5,4,2,5,5,5,5,5,5,1,5,5,5,4,5,5,5,2,5,5,5,5,2,5,1,5,2,1,3,,1,,5,1.00,1.00,0,37,5
R_9AkbWFw4XEh1VU9,2,30,INSEAD,1,650,1,2,1,INSEAD,LBS,HEC,IMD,2,4,4,5,1,1,3,2,4,3,1,1,1,1,1,2,1,1,2,5,5,5,4,5,1,4,5,5,5,2,5,1,4,4,1,1,1,5,4,2,5,5,4,5,,,4,3,4,4,,,,,,3,,,8,1,5,5,5,5,2,3,1,5,4,5,1,3,3,5,5,5,3,2,5,5,4,5,2,4,5,3,5,4,4,2,1,3,,1,,4,1.00,1.00,0,37,5
R_9B8f6PlN0CakQjr,3,30,Hult International Business School,1,700,1,3,,Indian School of Business,London School of Business,INSEAD,Hult International Business School,1,3,1,3,0,1,1,1,1,0,1,1,1,3,1,1,0,1,4,3,4,3,3,2,2,3,2,4,4,4,4,1,2,4,1,2,1,4,2,2,,5,,5,,,,,,,,,,3,,,,,4,5,4,4,4,3,2,3,4,3,4,4,3,4,3,3,4,4,4,4,4,5,3,4,4,4,5,3,4,3,3,3,2,,,1,,3,1.00,0.00,0,44,7
R_9B8f6PlN0CakQjr,3,30,Hult International Business School,1,700,1,3,,Indian School of Business,London School of Business,INSEAD,Hult International Business School,1,3,1,3,0,1,1,1,1,0,1,1,1,3,1,1,0,1,4,3,4,3,3,2,2,3,2,4,4,4,4,1,2,4,1,2,1,4,2,2,,5,,5,,,,,,,,,,3,,,,,6,5,4,4,4,3,2,3,2,3,4,4,3,3,3,3,4,4,3,4,4,5,3,5,4,4,5,3,4,3,3,3,2,,,1,,3,1.00,0.00,0,44,7
R_9FARX357ivDHUBT,1,30,INSEAD,1,500,1,1,2,Insead,HEC PARIS,IIM AHMEDABAD,ST. Gallen,0,3,3,5,1,4,4,1,4,1,1,1,0,1,2,3,4,0,1,4,2,5,3,4,1,2,4,1,4,4,4,1,1,2,1,3,3,3,4,1,,4,1,5,,2,4,,4,,,,,,1,4,4,,4,5,5,2,2,5,3,2,3,2,3,1,2,1,1,1,3,3,3,2,3,1,1,1,1,2,3,1,2,1,1,2,1,3,,3,,5,1.00,1.00,0,40,6
R_9FARX357ivDHUBT,1,30,INSEAD,1,500,1,1,2,Insead,HEC PARIS,IIM AHMEDABAD,ST. Gallen,0,3,3,5,1,4,4,1,4,1,1,1,0,1,2,3,4,0,1,4,2,5,3,4,1,2,4,1,4,4,4,1,1,2,1,3,3,3,4,1,,4,1,5,,2,4,,4,,,,,,1,4,4,,8,1,2,2,4,2,2,2,1,2,3,2,1,1,1,2,2,1,3,2,3,1,1,1,1,1,2,1,2,1,1,2,1,3,,3,,3,1.00,0.00,0,40,6
R_9M5cIwCq5lJDB65,3,30,"SPJIMR, Mumbai",1,650,1,3,,"SPJIMR, Mumbai",Insead,MSU - Eli Broad,"ISB - Hyderabad, India",1,1,1,2,0,1,0,1,0,0,1,1,1,1,1,0,0,0,3,5,4,4,3,5,4,4,4,4,4,5,5,1,4,2,1,1,2,4,4,4,,,,4,,,,,,,,,,,,,,,4,5,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,5,4,4,3,4,3,3,3,3,4,4,3,3,3,2,2,,,,3,2,1.00,0.00,0,40,6
R_9M5cIwCq5lJDB65,3,30,"SPJIMR, Mumbai",1,650,1,3,,"SPJIMR, Mumbai",Insead,MSU - Eli Broad,"ISB - Hyderabad, India",1,1,1,2,0,1,0,1,0,0,1,1,1,1,1,0,0,0,3,5,4,4,3,5,4,4,4,4,4,5,5,1,4,2,1,1,2,4,4,4,,,,4,,,,,,,,,,,,,,,6,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,5,3,3,3,3,2,2,,,,3,1,0.00,0.00,0,40,6
R_9MLpINpTXlMXBop,3,30,"AIM Philippines, Yale SOM",1,600,1,3,,Yale School of Management,Harvard Business School,INSEAD,"AIM, Philippines",1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,4,4,3,4,1,1,4,3,3,4,2,4,1,4,3,1,2,1,4,4,2,,,,4,,,,,,,,,,,,,,,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,4,5,5,4,4,5,4,4,3,3,3,3,3,1,,1,,1,2,1.00,0.00,0,34,3
R_9MLpINpTXlMXBop,3,30,"AIM Philippines, Yale SOM",1,600,1,3,,Yale School of Management,Harvard Business School,INSEAD,"AIM, Philippines",1,1,1,2,1,1,1,1,1,0,1,1,1,1,1,1,1,1,2,4,4,3,4,1,1,4,3,3,4,2,4,1,4,3,1,2,1,4,4,2,,,,4,,,,,,,,,,,,,,,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,,1,,1,1,0.00,0.00,0,34,3
R_9NTOWheRS01NulL,2,30,MIT – Sloan School of Management,1,700,1,2,2,HBS,MIT Sloan,INSEAD,Tuck (Dartmouth),2,1,1,3,1,4,1,2,1,1,5,4,1,2,2,0,0,1,2,4,4,4,2,3,2,4,4,4,4,3,4,1,5,2,1,1,2,4,4,4,5,,,5,,5,,5,,,5,5,,5,5,,,,5,4,5,4,5,4,3,3,1,4,4,4,2,4,3,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,1,4,,3,,4,1.00,1.00,0,38,5
R_9NTOWheRS01NulL,2,30,MIT – Sloan School of Management,1,700,1,2,2,HBS,MIT Sloan,INSEAD,Tuck (Dartmouth),2,1,1,3,1,4,1,2,1,1,5,4,1,2,2,0,0,1,2,4,4,4,2,3,2,4,4,4,4,3,4,1,5,2,1,1,2,4,4,4,5,,,5,,5,,5,,,5,5,,5,5,,,,4,4,5,4,5,4,4,3,4,3,3,3,4,5,3,4,4,4,3,5,4,4,2,4,4,4,4,3,4,1,3,3,1,4,,3,,3,1.00,0.00,0,38,5
R_9nwW8PwXX2j31d3,3,30,Hitotsubashi ICS,1,600,1,3,,Harvard business school,Stamford Business school,INSEAD,London business school,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,3,5,3,4,5,5,5,4,4,5,5,4,5,3,5,3,3,2,2,3,5,3,5,5,5,5,5,5,5,5,3,,5,5,,5,4,4,,,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,,2,,3,2,1.00,0.00,0,39,6
R_9nwW8PwXX2j31d3,3,30,Hitotsubashi ICS,1,600,1,3,,Harvard business school,Stamford Business school,INSEAD,London business school,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,3,5,3,4,5,5,5,4,4,5,5,4,5,3,5,3,3,2,2,3,5,3,5,5,5,5,5,5,5,5,3,,5,5,,5,4,4,,,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,1,1,,2,,3,2,1.00,0.00,0,39,6
R_9typ7FMZqofAKIl,3,30,NUS,1,650,1,3,,Harvard,Harvard,Wharton,Stanford,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,3,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,,,,3,2,1.00,0.00,0,37,5
R_9typ7FMZqofAKIl,3,30,NUS,1,650,1,3,,Harvard,Harvard,Wharton,Stanford,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,2,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,5,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,2,,,,3,2,1.00,0.00,0,37,5
R_9U0GYWiod4wjp2Z,2,30,Indian school of Business,1,700,1,2,1,Harvard,Indian school of business,National University of Singapore,Cornell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,4,2,2,4,4,3,3,5,4,1,4,2,1,2,2,4,2,3,,,,,,,,,,,,,,,,,,,6,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,2,,,,,,1,0.00,0.00,1,33,4
R_9U0GYWiod4wjp2Z,2,30,Indian school of Business,1,700,1,2,1,Harvard,Indian school of business,National University of Singapore,Cornell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,3,4,2,2,4,4,3,3,5,4,1,4,2,1,2,2,4,2,3,,,,,,,,,,,,,,,,,,,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,2,,,,,,1,0.00,0.00,1,33,4
R_9ukwXEDmdlzkOq1,2,30,Stanford,1,650,1,2,1,Harvard,Stanford,Wharton,Ross,4,4,4,2,3,4,2,5,4,4,4,4,4,4,4,4,0,4,3,5,4,4,2,4,2,4,3,5,5,3,5,1,4,4,1,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,,4,3,1,3,5,4,4,4,3,1,4,4,4,5,3,3,4,4,3,4,3,4,5,4,4,2,3,5,2,4,4,3,1,2,,,,3,4,1.00,1.00,0,32,3
R_9ukwXEDmdlzkOq1,2,30,Stanford,1,650,1,2,1,Harvard,Stanford,Wharton,Ross,4,4,4,2,3,4,2,5,4,4,4,4,4,4,4,4,0,4,3,5,4,4,2,4,2,4,3,5,5,3,5,1,4,4,1,2,2,4,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,4,4,,4,4,1,3,5,4,4,4,3,1,4,4,4,4,2,2,3,4,3,4,3,4,5,4,4,2,3,5,2,4,4,3,1,2,,,,3,2,1.00,0.00,0,32,3
R_9ulGy5Av6AlNDdX,2,30,Queens University,1,600,1,2,1,Queens University,York Schulich,Emory Goizetta,ISB,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,4,4,4,3,2,5,5,3,5,1,4,3,1,2,4,4,4,3,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,2,1,,1,,1,2,1.00,0.00,0,41,7
R_9ulGy5Av6AlNDdX,2,30,Queens University,1,600,1,2,1,Queens University,York Schulich,Emory Goizetta,ISB,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,5,5,5,4,4,4,3,2,5,5,3,5,1,4,3,1,2,4,4,4,3,5,5,5,5,5,5,4,5,4,4,5,5,5,5,5,4,5,5,8,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,2,1,,1,,1,2,1.00,0.00,0,41,7
R_9vFX6F7ugjPSxzD,2,30,INSEAD,1,550,1,2,2,Stanford-,insead,isb india,nus singapore,1,2,1,3,1,1,1,1,3,3,1,1,2,1,1,3,1,1,2,5,5,5,4,2,2,2,3,4,5,4,5,1,4,4,1,1,4,5,4,5,,4,,5,,,,,4,3,,,5,,,5,,,3,5,4,5,4,4,5,4,3,4,3,3,5,4,1,4,5,4,4,5,4,5,3,5,3,4,5,3,4,3,3,2,1,3,,1,,3,1.00,0.00,1,33,4
R_9vFX6F7ugjPSxzD,2,30,INSEAD,1,550,1,2,2,Stanford-,insead,isb india,nus singapore,1,2,1,3,1,1,1,1,3,3,1,1,2,1,1,3,1,1,2,5,5,5,4,2,2,2,3,4,5,4,5,1,4,4,1,1,4,5,4,5,,4,,5,,,,,4,3,,,5,,,5,,,4,5,4,5,5,5,4,4,5,5,3,5,5,4,1,5,5,5,4,5,5,5,2,5,3,5,5,2,4,3,5,2,1,3,,1,,3,1.00,0.00,1,33,4
R_9XIn3SHyjdY0fBP,2,30,Harvard Business School,1,550,1,2,2,INDIAN SCHOOL OF BUSINESS,HARVARD BUSINESS SCHOOL,LONDON BUSINESS SCHOOL,NUS BUSINESS SCHOOL,5,4,4,4,0,4,0,4,4,0,4,0,0,0,3,0,0,4,4,5,4,5,5,4,4,1,1,4,5,3,4,1,1,1,1,1,5,4,4,5,5,5,4,4,,5,,4,4,,4,,,,3,,,3,4,4,4,4,4,4,5,5,5,5,5,4,3,4,3,4,3,4,4,5,4,5,4,5,4,4,4,4,4,4,4,3,2,,,3,,4,1.00,1.00,1,28,1
R_9XIn3SHyjdY0fBP,2,30,Harvard Business School,1,550,1,2,2,INDIAN SCHOOL OF BUSINESS,HARVARD BUSINESS SCHOOL,LONDON BUSINESS SCHOOL,NUS BUSINESS SCHOOL,5,4,4,4,0,4,0,4,4,0,4,0,0,0,3,0,0,4,4,5,4,5,5,4,4,1,1,4,5,3,4,1,1,1,1,1,5,4,4,5,5,5,4,4,,5,,4,4,,4,,,,3,,,3,7,4,5,4,5,4,5,5,5,5,5,5,4,4,3,5,4,4,4,5,5,5,4,5,5,5,5,4,4,4,5,3,2,,,3,,4,1.00,1.00,1,28,1
R_9ZUGd2sAwsfcEiV,3,30,HEC,1,650,1,3,,Harvard,Insead,LBS,Stanford,1,2,1,4,1,1,4,1,5,1,1,1,1,1,1,2,1,1,3,5,4,5,3,4,2,4,4,5,5,1,5,1,1,4,1,1,1,1,1,1,,5,,5,,,4,,5,,,,,,,2,,,2,4,5,4,5,5,5,3,3,4,5,4,2,4,3,4,5,4,3,5,5,5,5,5,5,5,5,4,4,5,3,2,1,2,,1,,5,1.00,1.00,0,42,6
R_9ZUGd2sAwsfcEiV,3,30,HEC,1,650,1,3,,Harvard,Insead,LBS,Stanford,1,2,1,4,1,1,4,1,5,1,1,1,1,1,1,2,1,1,3,5,4,5,3,4,2,4,4,5,5,1,5,1,1,4,1,1,1,1,1,1,,5,,5,,,4,,5,,,,,,,2,,,4,5,5,5,5,5,3,3,5,5,5,4,5,5,3,5,3,3,5,5,5,5,2,5,3,5,5,3,4,1,5,2,1,2,,1,,4,1.00,1.00,0,42,6
R_9ZYSlR3IbFv6w9T,1,30,London Business School,1,600,1,1,1,London Business School,"University of California, Berkeley",National University of Singapore,Indian School of Business,1,2,1,2,0,1,1,2,2,2,1,2,0,0,2,2,1,2,1,5,5,5,1,1,1,1,5,2,5,1,5,4,1,5,1,1,1,5,1,1,,5,,5,,,,5,5,5,,5,,,5,5,,5,3,5,5,3,3,3,5,3,5,3,3,3,5,5,3,3,5,5,5,5,5,4,3,4,2,5,5,3,3,3,3,3,2,,,,1,2,1.00,0.00,0,36,5
R_9ZYSlR3IbFv6w9T,1,30,London Business School,1,600,1,1,1,London Business School,"University of California, Berkeley",National University of Singapore,Indian School of Business,1,2,1,2,0,1,1,2,2,2,1,2,0,0,2,2,1,2,1,5,5,5,1,1,1,1,5,2,5,1,5,4,1,5,1,1,1,5,1,1,,5,,5,,,,5,5,5,,5,,,5,5,,5,4,5,5,3,3,3,5,3,5,3,3,3,5,5,3,3,5,5,5,5,5,5,3,5,2,5,5,3,3,3,3,3,2,,,,1,2,1.00,0.00,0,36,5
R_a4B7Tvk5GaLzwK9,1,30,NYU – Stern School of Business,2,,1,1,6,New York Stern Business School,Wharton Business School,Harvard Business School,Colombia Business School,4,3,4,1,4,2,1,2,1,1,2,1,5,3,3,1,1,2,4,5,5,5,4,3,5,2,4,5,5,1,5,1,4,5,1,1,4,5,5,5,5,4,5,,5,3,,4,,,3,,5,4,3,,,4,5,3,5,5,4,4,3,3,3,4,3,4,1,2,3,4,4,5,4,3,4,4,3,4,4,5,4,3,3,3,2,1,,,,,,2,1.00,0.00,0,31,2
R_a4B7Tvk5GaLzwK9,1,30,NYU – Stern School of Business,2,,1,1,6,New York Stern Business School,Wharton Business School,Harvard Business School,Colombia Business School,4,3,4,1,4,2,1,2,1,1,2,1,5,3,3,1,1,2,4,5,5,5,4,3,5,2,4,5,5,1,5,1,4,5,1,1,4,5,5,5,5,4,5,,5,3,,4,,,3,,5,4,3,,,4,7,3,5,5,5,4,3,3,1,4,4,5,1,4,3,4,5,3,5,5,5,5,3,5,4,5,5,3,3,3,4,1,,,,,,2,1.00,0.00,0,31,2
R_acafWwgxDj1DJk1,2,30,Stanford,1,700,1,2,2,Harvard,Stanford,UCLA,LBS,2,4,2,2,2,4,2,5,2,2,2,2,2,2,2,2,2,2,3,4,5,4,4,4,4,2,3,4,4,2,4,3,4,3,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,,2,,3,4,1.00,1.00,1,35,4
R_acafWwgxDj1DJk1,2,30,Stanford,1,700,1,2,2,Harvard,Stanford,UCLA,LBS,2,4,2,2,2,4,2,5,2,2,2,2,2,2,2,2,2,2,3,4,5,4,4,4,4,2,3,4,4,2,4,3,4,3,3,4,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,,2,,3,2,1.00,0.00,1,35,4
R_afbVtAb3fz0rhch,3,30,HKUST BUSINESS SCHOOL,1,650,1,3,,INSEAD BUSINESS SCHOOL,HKUST BUSINESS SCHOOL,IMD BUSINESS SCHOOL,INDIAN INSTITUTE OF MANAGEMENT,1,1,1,4,1,2,4,1,1,1,2,1,1,1,1,1,1,1,5,5,5,5,4,5,5,1,4,5,5,1,5,1,2,4,4,1,4,5,5,5,,,,5,,5,5,,,,5,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,,1,,4,1.00,1.00,0,43,7
R_afbVtAb3fz0rhch,3,30,HKUST BUSINESS SCHOOL,1,650,1,3,,INSEAD BUSINESS SCHOOL,HKUST BUSINESS SCHOOL,IMD BUSINESS SCHOOL,INDIAN INSTITUTE OF MANAGEMENT,1,1,1,4,1,2,4,1,1,1,2,1,1,1,1,1,1,1,5,5,5,5,4,5,5,1,4,5,5,1,5,1,2,4,4,1,4,5,5,5,,,,5,,5,5,,,,5,,,,,,,,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,3,,1,,2,1.00,0.00,0,43,7
R_agyOBlRk2wUJRfT,2,30,Harvard Business School,1,650,1,2,2,Harvard,Stanford,LBS,Wharton,5,3,2,3,2,2,4,2,1,2,2,2,2,2,1,3,1,1,2,5,5,5,4,5,3,3,3,4,5,2,5,1,4,4,1,1,4,5,4,5,5,5,5,5,5,4,5,5,,3,4,4,5,5,,3,,,4,5,5,5,4,4,5,4,5,5,4,5,4,5,2,5,5,5,4,5,5,5,3,5,3,5,5,4,5,3,3,3,2,,,3,,3,1.00,0.00,0,39,5
R_agyOBlRk2wUJRfT,2,30,Harvard Business School,1,650,1,2,2,Harvard,Stanford,LBS,Wharton,5,3,2,3,2,2,4,2,1,2,2,2,2,2,1,3,1,1,2,5,5,5,4,5,3,3,3,4,5,2,5,1,4,4,1,1,4,5,4,5,5,5,5,5,5,4,5,5,,3,4,4,5,5,,3,,,3,5,4,5,3,3,5,3,5,5,4,5,4,5,2,5,4,4,4,5,3,5,3,5,3,5,5,4,5,3,3,3,2,,,3,,2,1.00,0.00,0,39,5
R_aVJNvzbFdix6h6J,1,30,International School of Business,1,600,1,1,2,"International School of Business, Hyderabad","IIM-A, Ahmedabad,India",Rotterdam School of Management,"IIM-B, Banaglore",2,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,5,4,5,4,5,2,2,2,5,4,5,5,2,2,2,2,2,2,5,4,4,1,5,,,,1,4,1,,,,,,,,,,,6,5,4,5,4,4,4,3,3,4,4,4,2,3,3,4,4,4,4,4,5,5,4,5,5,5,4,4,4,3,4,2,,,,,,3,1.00,0.00,0,40,6
R_aVJNvzbFdix6h6J,1,30,International School of Business,1,600,1,1,2,"International School of Business, Hyderabad","IIM-A, Ahmedabad,India",Rotterdam School of Management,"IIM-B, Banaglore",2,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,5,4,5,4,5,2,2,2,5,4,5,5,2,2,2,2,2,2,5,4,4,1,5,,,,1,4,1,,,,,,,,,,,5,4,4,4,4,4,4,3,3,4,4,4,2,3,3,4,4,4,4,3,4,5,4,5,3,5,4,3,4,3,3,2,,,,,,2,1.00,0.00,0,40,6
R_aW6WTSLZ2PiujOd,1,30,Harvard Business School,1,500,1,1,5,Harvard Business School,Stanford Graduate School of Business,London Business School,University of Pennsylvania,5,4,4,4,2,1,0,4,0,4,4,0,4,4,4,2,4,0,4,5,5,4,4,5,5,3,1,4,5,4,5,1,1,3,1,1,5,4,4,5,5,5,5,3,3,,,5,,3,4,,4,3,4,2,3,,4,3,3,4,4,3,3,3,4,4,4,4,2,3,2,4,2,4,4,4,3,4,3,2,3,5,5,3,4,3,2,1,2,,,3,,4,1.00,1.00,0,30,1
R_aW6WTSLZ2PiujOd,1,30,Harvard Business School,1,500,1,1,5,Harvard Business School,Stanford Graduate School of Business,London Business School,University of Pennsylvania,5,4,4,4,2,1,0,4,0,4,4,0,4,4,4,2,4,0,4,5,5,4,4,5,5,3,1,4,5,4,5,1,1,3,1,1,5,4,4,5,5,5,5,3,3,,,5,,3,4,,4,3,4,2,3,,7,2,5,5,5,4,4,4,4,5,5,4,2,4,4,4,4,4,5,5,5,5,4,5,4,5,5,4,4,3,4,1,2,,,3,,4,1.00,1.00,0,30,1
R_b1S1bLH1oWzPMUt,3,30,Johnson at Cornell,1,700,1,3,,Harvard,Stanford,University of Pennsylvania,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,5,4,4,2,2,1,5,4,4,3,2,4,3,4,5,1,5,1,4,3,1,4,4,4,4,4,4,4,4,,4,4,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,,3,,3,2,1.00,0.00,0,37,4
R_b1S1bLH1oWzPMUt,3,30,Johnson at Cornell,1,700,1,3,,Harvard,Stanford,University of Pennsylvania,,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,5,4,4,2,2,1,5,4,4,3,2,4,3,4,5,1,5,1,4,3,1,4,4,4,4,4,4,4,4,,4,4,3,3,3,3,3,2,2,6,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,,3,,3,2,1.00,0.00,0,37,4
R_b2Bj6PSM8t208jb,1,30,Kellogg,1,750,1,1,4,Wharton,Booth,Kellogg,Insead,2,3,4,4,3,5,1,4,1,1,3,3,2,3,3,1,1,1,3,5,5,5,4,4,4,4,2,4,5,3,4,1,2,4,2,3,5,4,4,4,2,4,4,5,2,5,,3,,,4,5,2,5,4,,,,4,5,4,4,3,4,4,4,3,4,4,3,4,4,3,2,3,4,4,5,4,4,4,2,4,4,4,3,4,3,4,3,1,3,,2,,4,1.00,1.00,0,31,3
R_b2Bj6PSM8t208jb,1,30,Kellogg,1,750,1,1,4,Wharton,Booth,Kellogg,Insead,2,3,4,4,3,5,1,4,1,1,3,3,2,3,3,1,1,1,3,5,5,5,4,4,4,4,2,4,5,3,4,1,2,4,2,3,5,4,4,4,2,4,4,5,2,5,,3,,,4,5,2,5,4,,,,8,2,5,5,4,4,2,2,3,4,3,5,2,4,3,5,5,3,2,2,5,5,3,5,3,3,5,3,3,4,2,3,1,3,,2,,4,1.00,1.00,0,31,3
